day.collected,month.collected,day.processed,month.processed,year,outplant.treatment,outplant.transect,researcher.initials,site,shoot.id,shoot.length,sheath.length,no.leaves,leaf.no,leaf.length,lesion.pc,lesion.present,grazing.scar.pc,broken.tip,below.sheath,lv.egg.case,botrylloides.pc,spirochete.worm,tissue.sample,notes
26,may,26,may,2017,NA,NA,JG,nilesbeach,17,49.5,11.5,6,3,38,0,0,0,0,0,0,0,NA,1,
26,may,26,may,2017,NA,NA,JG,nilesbeach,17,49.5,11.5,6,4,36,1,1,0,0,0,0,0,NA,0,2x species A egg cases
26,may,26,may,2017,NA,NA,JG,nilesbeach,17,49.5,11.5,6,5,31,1,1,40,0,1,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,17,49.5,11.5,6,6,19,10,1,0,1,1,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,18,46.5,11,5,1,12.5,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,18,46.5,11,5,2,24,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,18,46.5,11,5,3,35.5,0,0,0,0,0,3,0,NA,1,
26,may,26,may,2017,NA,NA,JG,nilesbeach,18,46.5,11,5,4,31.5,10,1,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,18,46.5,11,5,5,27.5,10,1,10,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,19,47.5,12,5,1,10,0,0,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,19,47.5,12,5,2,22.5,0,0,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,19,47.5,12,5,3,35.5,0,0,0,0,0,1,0,NA,1
26,may,26,may,2017,NA,NA,JG,nilesbeach,19,47.5,12,5,4,34,0,0,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,19,47.5,12,5,5,27.5,0,0,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,20,56.5,13.5,4,1,15,0,0,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,20,56.5,13.5,4,2,29,0.1,1,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,20,56.5,13.5,4,3,43,0,0,0,0,0,0,0,NA,1
26,may,26,may,2017,NA,NA,JG,nilesbeach,20,56.5,13.5,4,4,35.5,10,1,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,21,32.5,9,4,1,14,0,0,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,21,32.5,9,4,2,23.5,1,1,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,21,32.5,9,4,3,11.5,1,1,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,21,32.5,9,4,4,12.5,0,0,0,0,0,0,0,NA,1
26,may,26,may,2017,NA,NA,JG,nilesbeach,22,50.5,13.5,5,1,17.5,0,0,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,22,50.5,13.5,5,2,37,0,0,5,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,22,50.5,13.5,5,3,32,0,0,0,0,0,0,0,NA,1
26,may,26,may,2017,NA,NA,JG,nilesbeach,22,50.5,13.5,5,4,30.5,1,1,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,22,50.5,13.5,5,5,25.5,1,1,0,0,1,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,23,39,9.5,5,1,5,0,0,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,23,39,9.5,5,2,13,0,0,0,0,0,1,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,23,39,9.5,5,3,26.5,0,0,10,0,0,0,0,NA,1
26,may,26,may,2017,NA,NA,JG,nilesbeach,23,39,9.5,5,4,29,1,1,20,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,23,39,9.5,5,5,29.5,10,1,0,1,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,24,38,9,4,1,12,1,1,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,24,38,9,4,2,29,20,1,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,24,38,9,4,3,24.5,0,0,5,0,0,0,0,NA,1
26,may,26,may,2017,NA,NA,JG,nilesbeach,24,38,9,4,4,19.5,0,0,10,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,25,35.5,10,5,1,11,0,0,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,25,35.5,10,5,2,17,0,0,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,25,35.5,10,5,3,25,0,0,0,0,0,0,0,NA,1
26,may,26,may,2017,NA,NA,JG,nilesbeach,25,35.5,10,5,4,25.5,1,1,10,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,25,35.5,10,5,5,22.5,5,1,5,1,1,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,26,34,10,6,1,11,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,26,34,10,6,2,20.5,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,26,34,10,6,3,26,1,1,0,0,0,1,0,NA,1,8x species A egg cases
26,may,26,may,2017,NA,NA,JG,nilesbeach,26,34,10,6,4,24,1,1,50,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,26,34,10,6,5,16,1,1,0,1,1,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,26,34,10,6,6,14.5,1,1,0,1,1,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,27,62.5,16.5,5,1,15,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,27,62.5,16.5,5,2,27,0,0,1,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,27,62.5,16.5,5,3,41.5,0,0,0,0,0,0,0,NA,1,
26,may,26,may,2017,NA,NA,JG,nilesbeach,27,62.5,16.5,5,4,46,10,1,20,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,27,62.5,16.5,5,5,38,0,0,60,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,28,43.5,10.5,5,1,11,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,28,43.5,10.5,5,2,19,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,28,43.5,10.5,5,3,32,1,1,0,0,0,1,0,NA,1,
26,may,26,may,2017,NA,NA,JG,nilesbeach,28,43.5,10.5,5,4,33,0,0,20,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,28,43.5,10.5,5,5,27.5,10,1,0,0,1,0,0,NA,0,5x species A egg cases
26,may,26,may,2017,NA,NA,JG,nilesbeach,29,46,11,6,1,6,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,29,46,11,6,2,17,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,29,46,11,6,3,28,10,1,5,0,0,0,0,NA,1,
26,may,26,may,2017,NA,NA,JG,nilesbeach,29,46,11,6,4,35,1,1,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,29,46,11,6,5,27,1,1,20,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,29,46,11,6,6,20,10,1,0,0,0,2,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,30,65,17,6,1,12,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,30,65,17,6,2,32,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,30,65,17,6,3,45,1,1,0,0,0,0,0,NA,1,
26,may,26,may,2017,NA,NA,JG,nilesbeach,30,65,17,6,4,48,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,30,65,17,6,5,34,10,1,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,30,65,17,6,6,28,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,31,48.5,12,6,1,6.5,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,31,48.5,12,6,2,19,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,31,48.5,12,6,3,33.5,0,0,1,0,0,0,0,NA,1,
26,may,26,may,2017,NA,NA,JG,nilesbeach,31,48.5,12,6,4,36.5,1,1,5,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,31,48.5,12,6,5,29,0,0,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,31,48.5,12,6,6,25,1,1,30,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,32,59.5,16,6,1,5.5,0,0,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,32,59.5,16,6,2,23,0,0,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,32,59.5,16,6,3,43.5,20,1,10,0,0,0,0,NA,1
26,may,26,may,2017,NA,NA,JG,nilesbeach,32,59.5,16,6,4,43,0,0,5,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,32,59.5,16,6,5,38.5,0,0,40,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,32,59.5,16,6,6,32,1,1,20,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,33,35.5,9,4,1,12.5,0,0,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,33,35.5,9,4,2,23,0,0,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,33,35.5,9,4,3,26.5,10,1,5,0,0,0,0,NA,1
26,may,26,may,2017,NA,NA,JG,nilesbeach,33,35.5,9,4,4,23,1,1,20,1,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,34,41,10,6,1,3.5,0,0,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,34,41,10,6,2,17,0,0,1,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,34,41,10,6,3,31,0,0,40,0,0,0,0,NA,1
26,may,26,may,2017,NA,NA,JG,nilesbeach,34,41,10,6,4,31,0,0,0,0,0,1,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,34,41,10,6,5,22.5,1,1,10,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,34,41,10,6,6,16,1,1,0,1,1,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,35,43.5,12.5,5,1,4.5,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,35,43.5,12.5,5,2,22,0,0,5,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,35,43.5,12.5,5,3,27,0,0,20,0,0,1,0,NA,1,
26,may,26,may,2017,NA,NA,JG,nilesbeach,35,43.5,12.5,5,4,31,5,1,0,1,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,35,43.5,12.5,5,5,16,5,1,0,1,0,1,0,NA,0,3x species A egg cases
26,may,26,may,2017,NA,NA,JG,nilesbeach,36,50,13,6,1,3,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,36,50,13,6,2,17,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,36,50,13,6,3,31,1,1,5,0,0,0,0,NA,1,
26,may,26,may,2017,NA,NA,JG,nilesbeach,36,50,13,6,4,37,0,0,10,0,0,1,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,36,50,13,6,5,28,0,0,60,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,36,50,13,6,6,22,10,1,0,1,1,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,37,33.5,8.5,5,1,11,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,37,33.5,8.5,5,2,21,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,37,33.5,8.5,5,3,25,0,0,10,0,0,0,0,NA,1
26,may,26,may,2017,NA,NA,JG,nilesbeach,37,33.5,8.5,5,4,21,1,1,20,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,37,33.5,8.5,5,5,18,0.1,1,50,0,1,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,38,39,10,6,1,5.5,0,0,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,38,39,10,6,2,20,0,0,10,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,38,39,10,6,3,29,0,0,40,0,0,0,0,NA,1
26,may,26,may,2017,NA,NA,JG,nilesbeach,38,39,10,6,4,26,1,1,80,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,38,39,10,6,5,17,0,0,90,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,38,39,10,6,6,11,5,1,80,1,1,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,39,34,8.5,4,1,4.5,0,0,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,39,34,8.5,4,2,18,10,1,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,39,34,8.5,4,3,25,15,1,0,0,0,0,0,NA,1
26,may,26,may,2017,NA,NA,JG,nilesbeach,39,34,8.5,4,4,25.5,10,1,10,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,40,30,9,6,1,2.5,0,0,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,40,30,9,6,2,12,0,0,0,0,0,0,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,40,30,9,6,3,21,0,0,0,0,0,1,0,NA,0
26,may,26,may,2017,NA,NA,JG,nilesbeach,40,30,9,6,4,20,0,0,1,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,40,30,9,6,5,16,10,1,0,0,1,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,40,30,9,6,6,13,0,0,0,0,1,0,0,NA,1,
26,may,26,may,2017,NA,NA,JG,nilesbeach,41,47,10.5,6,1,2,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,41,47,10.5,6,2,17,0.1,1,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,41,47,10.5,6,3,31,0,0,0.5,0,0,1,0,NA,1,
26,may,26,may,2017,NA,NA,JG,nilesbeach,41,47,10.5,6,4,36.5,0.1,1,5,0,0,1,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,41,47,10.5,6,5,31,1,1,50,0,1,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,41,47,10.5,6,6,25.5,10,1,40,1,1,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,42,57.5,14.5,6,1,11.5,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,42,57.5,14.5,6,2,29.5,0,0,0,0,0,1,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,42,57.5,14.5,6,3,43,0,0,0.5,0,0,0,0,NA,1,
26,may,26,may,2017,NA,NA,JG,nilesbeach,42,57.5,14.5,6,4,42.5,0.1,1,1,0,0,1,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,42,57.5,14.5,6,5,31,0.1,1,1,0,1,0,0,NA,0,13x species A egg cases
26,may,26,may,2017,NA,NA,JG,nilesbeach,42,57.5,14.5,6,6,27,0,0,1,0,1,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,43,32.5,7,6,1,8,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,43,32.5,7,6,2,18.5,0.5,1,1,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,43,32.5,7,6,3,25.5,0.5,1,20,0,0,0,0,NA,1,
26,may,26,may,2017,NA,NA,JG,nilesbeach,43,32.5,7,6,4,23,1,1,20,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,43,32.5,7,6,5,19,1,1,1,0,1,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,43,32.5,7,6,6,14.5,30,1,0,0,1,0,0,NA,0,some damage on leaf edge
26,may,26,may,2017,NA,NA,JG,nilesbeach,44,59,15.5,6,1,3,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,44,59,15.5,6,2,24,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,44,59,15.5,6,3,39.5,0,0,1,0,0,0,0,NA,1,
26,may,26,may,2017,NA,NA,JG,nilesbeach,44,59,15.5,6,4,43.5,0,0,1,0,0,1,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,44,59,15.5,6,5,40.5,1,1,5,0,1,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,44,59,15.5,6,6,35.5,0.1,1,20,0,1,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,45,19.5,4.5,5,1,3,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,45,19.5,4.5,5,2,12,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,45,19.5,4.5,5,3,15,0.1,1,1,0,0,0,0,NA,1,3x species A egg cases
26,may,26,may,2017,NA,NA,JG,nilesbeach,45,19.5,4.5,5,4,11.5,0,0,1,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,45,19.5,4.5,5,5,9,1,1,0,0,1,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,46,40,10.5,5,1,11.5,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,46,40,10.5,5,2,25,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,46,40,10.5,5,3,29.5,5,1,0,0,0,0,0,NA,1,
26,may,26,may,2017,NA,NA,JG,nilesbeach,46,40,10.5,5,4,11,0,0,0,1,1,0,0,NA,0,6x species A egg cases
26,may,26,may,2017,NA,NA,JG,nilesbeach,46,40,10.5,5,5,14.5,5,1,0,0,1,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,47,38.5,9.5,6,1,5.5,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,47,38.5,9.5,6,2,18,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,47,38.5,9.5,6,3,29,1,1,5,0,0,0,0,NA,1,
26,may,26,may,2017,NA,NA,JG,nilesbeach,47,38.5,9.5,6,4,28,1,1,20,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,47,38.5,9.5,6,5,23.5,20,1,5,0,1,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,47,38.5,9.5,6,6,20,5,1,0,0,1,0,0,NA,0,5x species A egg cases; some damage on leaf edge
26,may,26,may,2017,NA,NA,JG,nilesbeach,48,36.5,8.5,7,1,0.5,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,48,36.5,8.5,7,2,13.5,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,48,36.5,8.5,7,3,27,0,0,0,0,0,0,0,NA,1,some damage on leaf edge
26,may,26,may,2017,NA,NA,JG,nilesbeach,48,36.5,8.5,7,4,28,0.1,1,1,0,0,3,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,48,36.5,8.5,7,5,23,1,1,5,0,1,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,48,36.5,8.5,7,6,19,0.5,1,0.1,0,1,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,48,36.5,8.5,7,7,17.5,1,1,0,1,1,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,49,37,11,5,1,12.5,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,49,37,11,5,2,21,0.1,1,0,1,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,49,37,11,5,3,26,0.5,1,0.5,0,0,1,0,NA,1,
26,may,26,may,2017,NA,NA,JG,nilesbeach,49,37,11,5,4,25.5,20,1,0,0,0,0,0,NA,0,some damage on leaf edge
26,may,26,may,2017,NA,NA,JG,nilesbeach,49,37,11,5,5,20.5,5,1,0,0,1,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,50,25.5,6,7,1,1,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,50,25.5,6,7,2,10,0,0,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,50,25.5,6,7,3,18,10,1,0,0,0,0,0,NA,1,
26,may,26,may,2017,NA,NA,JG,nilesbeach,50,25.5,6,7,4,19.5,0.1,1,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,50,25.5,6,7,5,16,0.1,1,0,0,0,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,50,25.5,6,7,6,12,1,1,0,0,1,0,0,NA,0,
26,may,26,may,2017,NA,NA,JG,nilesbeach,50,25.5,6,7,7,11,5,1,0,0,1,0,0,NA,0,
12,may,16,may,2017,NA,NA,JG,westbeach,1,67.5,28,8,1,5,0,0,0,0,0,0,0,NA,0,
12,may,16,may,2017,NA,NA,JG,westbeach,1,67.5,28,8,2,34.5,1,1,0,0,0,0,0,NA,0,
12,may,16,may,2017,NA,NA,JG,westbeach,1,67.5,28,8,3,24.5,0,0,0,0,0,0,0,NA,1
12,may,16,may,2017,NA,NA,JG,westbeach,1,67.5,28,8,4,39.5,1,1,0,0,0,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,1,67.5,28,8,5,36.5,10,1,1,0,1,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,1,67.5,28,8,6,10,0,0,0,0,1,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,1,67.5,28,8,7,31.5,40,1,10,0,1,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,1,67.5,28,8,8,26.5,10,1,0,1,1,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,2,65,19,6,1,5.5,0,0,0,0,0,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,2,65,19,6,2,27.5,0,0,0,0,0,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,2,65,19,6,3,46,0,0,1,0,0,0,0,NA,1
12,may,16,may,2017,NA,NA,JG,westbeach,2,65,19,6,4,45,0.1,1,0,0,0,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,2,65,19,6,5,36,1,1,1,0,1,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,2,65,19,6,6,31,10,1,0,0,1,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,3,44,13,6,1,1,0,0,0,0,0,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,3,44,13,6,2,14.5,0,0,0,0,0,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,3,44,13,6,3,30.5,0,0,0,0,0,0,0,NA,1
12,may,16,may,2017,NA,NA,JG,westbeach,3,44,13,6,4,31,0,0,1,0,0,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,3,44,13,6,5,27.5,20,1,0,0,1,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,3,44,13,6,6,27.5,10,1,0,1,1,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,4,51.5,14.5,5,1,13.5,0,0,0,0,0,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,4,51.5,14.5,5,2,37,0.1,1,0,0,0,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,4,51.5,14.5,5,3,30.5,0,0,0,0,0,0,0,NA,1
12,may,16,may,2017,NA,NA,JG,westbeach,4,51.5,14.5,5,4,29.5,1,1,0,1,1,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,4,51.5,14.5,5,5,29,10,1,0,0,1,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,5,70,24,6,1,3.5,0,0,0,0,0,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,5,70,24,6,2,27,0,0,0,0,0,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,5,70,24,6,3,46,1,1,0,1,0,0,0,NA,1
12,may,16,may,2017,NA,NA,JG,westbeach,5,70,24,6,4,44,10,1,0,1,0,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,5,70,24,6,5,32,10,1,0,1,1,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,5,70,24,6,6,39,1,1,0,0,1,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,6,53.5,17,4,1,15.5,0,0,0,0,0,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,6,53.5,17,4,2,32,0,0,0,0,0,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,6,53.5,17,4,3,36.5,1,1,0,0,0,0,0,NA,1
12,may,16,may,2017,NA,NA,JG,westbeach,6,53.5,17,4,4,30,10,1,0,0,1,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,7,56,15.5,6,1,7,0,0,0,0,0,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,7,56,15.5,6,2,24,0,0,0,0,0,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,7,56,15.5,6,3,40.5,1,1,0,0,0,0,0,NA,1
12,may,16,may,2017,NA,NA,JG,westbeach,7,56,15.5,6,4,36.5,0,0,10,0,0,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,7,56,15.5,6,5,30.5,5,1,0,1,1,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,7,56,15.5,6,6,18.5,20,1,0,1,1,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,8,34,9.5,6,1,3.5,0,0,0,0,0,0,0,NA,0
12,may,16,may,2017,NA,NA,JG,westbeach,8,34,9.5,6,2,13,0,0,0,0,0,0,0,NA,0
